6.1 0.755995 0.185885 0.05812
6.2 0.753178 0.187458 0.0593645
6.3 0.750348 0.189033 0.0606194
6.4 0.747504 0.190611 0.0618849
6.5 0.744648 0.192191 0.0631609
6.6 0.74178 0.193773 0.0644475
6.7 0.738899 0.195357 0.0657446
6.8 0.736006 0.196942 0.0670522
6.9 0.733101 0.198529 0.0683704
7 0.730184 0.200116 0.0696993
7.1 0.727256 0.201705 0.0710387
7.2 0.724317 0.203295 0.0723887
7.3 0.721366 0.204884 0.0737493
7.4 0.718405 0.206475 0.0751205
7.5 0.715433 0.208065 0.0765023
7.6 0.712451 0.209655 0.0778947
7.7 0.709458 0.211244 0.0792977
7.8 0.706456 0.212833 0.0807112
7.9 0.703444 0.21442 0.0821354
8 0.700423 0.216007 0.0835702
8.1 0.697392 0.217592 0.0850155
8.2 0.694353 0.219176 0.0864714
8.3 0.691305 0.220757 0.0879378
8.4 0.688249 0.222336 0.0894148
8.5 0.685184 0.223913 0.0909023
8.6 0.682112 0.225488 0.0924003
8.7 0.679032 0.227059 0.0939088
8.8 0.675945 0.228627 0.0954278
8.9 0.672851 0.230192 0.0969572
9 0.669749 0.231754 0.098497
9.1 0.666642 0.233311 0.100047
9.2 0.663528 0.234864 0.101608
9.3 0.660408 0.236413 0.103179
9.4 0.657283 0.237957 0.10476
9.5 0.654152 0.239496 0.106351
9.6 0.651017 0.24103 0.107953
9.7 0.647876 0.242559 0.109565
9.8 0.644731 0.244082 0.111187
9.9 0.641581 0.245599 0.11282
10 0.638428 0.24711 0.114462
10.1 0.635271 0.248615 0.116114
10.2 0.632111 0.250113 0.117777
10.3 0.628947 0.251604 0.119449
10.4 0.625781 0.253088 0.121132
10.5 0.622612 0.254564 0.122824
10.6 0.619441 0.256033 0.124526
10.7 0.616268 0.257494 0.126237
10.8 0.613094 0.258947 0.127959
10.9 0.609918 0.260392 0.12969
11 0.606741 0.261828 0.131431
11.1 0.603564 0.263255 0.133181
11.2 0.600386 0.264674 0.134941
11.3 0.597207 0.266082 0.13671
11.4 0.594029 0.267482 0.138489
11.5 0.590852 0.268872 0.140276
11.6 0.587675 0.270251 0.142074
11.7 0.584499 0.271621 0.14388
11.8 0.581325 0.27298 0.145695
11.9 0.578152 0.274329 0.14752
12 0.574981 0.275667 0.149353
12.1 0.571812 0.276993 0.151195
12.2 0.568645 0.278309 0.153046
12.3 0.565481 0.279613 0.154906
12.4 0.562321 0.280905 0.156774
12.5 0.559163 0.282186 0.158651
12.6 0.556009 0.283454 0.160537
12.7 0.552859 0.28471 0.162431
12.8 0.549713 0.285954 0.164333
12.9 0.546571 0.287185 0.166243
13 0.543434 0.288404 0.168162
13.1 0.540302 0.289609 0.170089
13.2 0.537176 0.290801 0.172023
13.3 0.534054 0.29198 0.173966
13.4 0.530938 0.293145 0.175916
13.5 0.527828 0.294297 0.177874
13.6 0.524725 0.295435 0.17984
13.7 0.521628 0.296559 0.181814
13.8 0.518537 0.297668 0.183794
13.9 0.515454 0.298764 0.185782
14 0.512377 0.299845 0.187778
14.1 0.509308 0.300911 0.18978
14.2 0.506247 0.301963 0.19179
14.3 0.503194 0.303 0.193806
14.4 0.500148 0.304022 0.19583
14.5 0.497112 0.305028 0.19786
14.6 0.494083 0.30602 0.199897
14.7 0.491064 0.306996 0.20194
14.8 0.488053 0.307957 0.20399
14.9 0.485052 0.308902 0.206046
15 0.48206 0.309831 0.208109
15.1 0.479078 0.310745 0.210177
15.2 0.476105 0.311643 0.212252
15.3 0.473143 0.312525 0.214333
15.4 0.47019 0.313391 0.216419
15.5 0.467249 0.31424 0.218511
15.6 0.464317 0.315074 0.220609
15.7 0.461397 0.315891 0.222712
15.8 0.458487 0.316692 0.224821
15.9 0.455589 0.317476 0.226935
16 0.452702 0.318244 0.229054
16.1 0.449826 0.318996 0.231178
16.2 0.446962 0.319731 0.233307
16.3 0.44411 0.320449 0.235441
16.4 0.44127 0.321151 0.23758
16.5 0.438441 0.321836 0.239723
16.6 0.435625 0.322504 0.241871
16.7 0.432822 0.323155 0.244023
16.8 0.430031 0.32379 0.246179
16.9 0.427252 0.324408 0.24834
17 0.424487 0.325009 0.250505
17.1 0.421734 0.325593 0.252673
17.2 0.418994 0.32616 0.254846
17.3 0.416268 0.32671 0.257022
17.4 0.413554 0.327244 0.259202
17.5 0.410854 0.32776 0.261385
17.6 0.408168 0.32826 0.263572
17.7 0.405495 0.328743 0.265762
17.8 0.402836 0.329209 0.267955
17.9 0.40019 0.329658 0.270152
18 0.397559 0.330091 0.272351
18.1 0.394941 0.330506 0.274553
18.2 0.392337 0.330905 0.276757
18.3 0.389748 0.331287 0.278965
18.4 0.387173 0.331653 0.281175
18.5 0.384612 0.332001 0.283387
18.6 0.382065 0.332334 0.285601
18.7 0.379533 0.332649 0.287818
18.8 0.377015 0.332948 0.290037
18.9 0.374512 0.333231 0.292257
19 0.372023 0.333497 0.29448
19.1 0.369549 0.333747 0.296704
19.2 0.36709 0.333981 0.298929
19.3 0.364645 0.334198 0.301157
19.4 0.362215 0.334399 0.303385
19.5 0.3598 0.334585 0.305615
19.6 0.3574 0.334754 0.307847
19.7 0.355014 0.334907 0.310079
19.8 0.352644 0.335044 0.312312
19.9 0.350288 0.335166 0.314546
20 0.347948 0.335271 0.316781
20.1 0.345622 0.335362 0.319016
20.2 0.343311 0.335436 0.321252
20.3 0.341016 0.335496 0.323489
20.4 0.338735 0.335539 0.325725
20.5 0.336469 0.335568 0.327962
20.6 0.334219 0.335582 0.3302
20.7 0.331983 0.33558 0.332437
20.8 0.329763 0.335563 0.334674
20.9 0.327557 0.335532 0.336911
21 0.325366 0.335486 0.339148
21.1 0.323191 0.335425 0.341384
21.2 0.32103 0.33535 0.34362
21.3 0.318884 0.33526 0.345855
21.4 0.316754 0.335156 0.34809
21.5 0.314638 0.335038 0.350324
21.6 0.312537 0.334906 0.352557
21.7 0.310451 0.334759 0.35479
21.8 0.30838 0.334599 0.357021
21.9 0.306324 0.334426 0.359251
22 0.304282 0.334238 0.36148
22.1 0.302256 0.334037 0.363707
22.2 0.300244 0.333823 0.365933
22.3 0.298246 0.333595 0.368158
22.4 0.296264 0.333355 0.370381
22.5 0.294296 0.333101 0.372603
22.6 0.292343 0.332835 0.374823
22.7 0.290404 0.332555 0.377041
22.8 0.28848 0.332264 0.379257
22.9 0.28657 0.331959 0.381471
23 0.284674 0.331643 0.383683
23.1 0.282793 0.331314 0.385893
23.2 0.280927 0.330973 0.3881
23.3 0.279074 0.33062 0.390306
23.4 0.277236 0.330255 0.392509
23.5 0.275412 0.329879 0.394709
23.6 0.273602 0.329491 0.396907
23.7 0.271806 0.329092 0.399102
23.8 0.270024 0.328681 0.401295
23.9 0.268256 0.32826 0.403485
24 0.266502 0.327827 0.405672
24.1 0.264761 0.327383 0.407856
24.2 0.263034 0.326929 0.410037
24.3 0.261321 0.326464 0.412215
24.4 0.259622 0.325989 0.41439
24.5 0.257936 0.325503 0.416561
24.6 0.256263 0.325007 0.41873
24.7 0.254604 0.324501 0.420895
24.8 0.252959 0.323985 0.423056
24.9 0.251326 0.323459 0.425214
25 0.249707 0.322924 0.427369
25.1 0.248101 0.322379 0.42952
25.2 0.246508 0.321825 0.431667
25.3 0.244927 0.321262 0.433811
25.4 0.24336 0.320689 0.435951
25.5 0.241806 0.320108 0.438087
25.6 0.240264 0.319517 0.440219
25.7 0.238735 0.318918 0.442347
25.8 0.237218 0.31831 0.444471
25.9 0.235715 0.317694 0.446591
26 0.234223 0.31707 0.448707
26.1 0.232744 0.316437 0.450819
26.2 0.231277 0.315797 0.452926
26.3 0.229822 0.315148 0.455029
26.4 0.22838 0.314492 0.457128
26.5 0.226949 0.313828 0.459223
26.6 0.225531 0.313157 0.461312
26.7 0.224124 0.312478 0.463398
26.8 0.22273 0.311792 0.465479
26.9 0.221347 0.311098 0.467555
27 0.219975 0.310398 0.469627
27.1 0.218615 0.309691 0.471694
27.2 0.217267 0.308977 0.473756
27.3 0.21593 0.308257 0.475813
27.4 0.214604 0.307529 0.477866
27.5 0.21329 0.306796 0.479914
27.6 0.211987 0.306056 0.481957
27.7 0.210695 0.305311 0.483995
27.8 0.209414 0.304559 0.486027
27.9 0.208144 0.303801 0.488055
28 0.206884 0.303037 0.490078
28.1 0.205636 0.302268 0.492096
28.2 0.204398 0.301494 0.494108
28.3 0.203171 0.300713 0.496116
28.4 0.201954 0.299928 0.498118
28.5 0.200748 0.299137 0.500115
28.6 0.199552 0.298341 0.502106
28.7 0.198367 0.297541 0.504093
28.8 0.197191 0.296735 0.506074
28.9 0.196026 0.295925 0.508049
29 0.194871 0.29511 0.510019
29.1 0.193726 0.29429 0.511984
29.2 0.19259 0.293467 0.513943
29.3 0.191465 0.292638 0.515897
29.4 0.190349 0.291806 0.517845
29.5 0.189243 0.290969 0.519787
29.6 0.188147 0.290129 0.521724
29.7 0.18706 0.289285 0.523656
29.8 0.185982 0.288436 0.525582
29.9 0.184914 0.287585 0.527502
30 0.183855 0.286729 0.529416
30.1 0.182805 0.28587 0.531325
30.2 0.181764 0.285008 0.533228
30.3 0.180733 0.284142 0.535125
30.4 0.17971 0.283273 0.537016
30.5 0.178697 0.282402 0.538902
30.6 0.177692 0.281527 0.540782
30.7 0.176696 0.280649 0.542655
30.8 0.175708 0.279768 0.544524
30.9 0.174729 0.278885 0.546386
31 0.173759 0.277999 0.548242
31.1 0.172797 0.277111 0.550092
31.2 0.171844 0.27622 0.551937
31.3 0.170898 0.275326 0.553775
31.4 0.169961 0.274431 0.555608
31.5 0.169033 0.273533 0.557434
31.6 0.168112 0.272633 0.559255
31.7 0.167199 0.271731 0.561069
31.8 0.166295 0.270827 0.562878
31.9 0.165398 0.269922 0.56468
32 0.164509 0.269014 0.566477
32.1 0.163628 0.268105 0.568267
32.2 0.162754 0.267194 0.570052
32.3 0.161888 0.266282 0.57183
32.4 0.16103 0.265368 0.573602
32.5 0.160179 0.264453 0.575368
32.6 0.159335 0.263537 0.577128
32.7 0.158499 0.262619 0.578882
32.8 0.15767 0.2617 0.58063
32.9 0.156849 0.26078 0.582371
33 0.156034 0.259859 0.584107
33.1 0.155227 0.258937 0.585836
33.2 0.154426 0.258014 0.587559
33.3 0.153633 0.257091 0.589276
33.4 0.152846 0.256166 0.590987
33.5 0.152067 0.255241 0.592692
33.6 0.151294 0.254316 0.59439
33.7 0.150528 0.25339 0.596083
33.8 0.149768 0.252463 0.597769
33.9 0.149015 0.251536 0.599449
34 0.148269 0.250609 0.601123
34.1 0.147529 0.249681 0.60279
34.2 0.146795 0.248753 0.604452
34.3 0.146068 0.247825 0.606107
34.4 0.145347 0.246897 0.607756
34.5 0.144633 0.245968 0.609399
34.6 0.143924 0.24504 0.611036
34.7 0.143222 0.244112 0.612666
34.8 0.142526 0.243184 0.614291
34.9 0.141836 0.242256 0.615909
35 0.141151 0.241328 0.617521
35.1 0.140473 0.240401 0.619126
35.2 0.139801 0.239473 0.620726
35.3 0.139134 0.238547 0.622319
35.4 0.138473 0.23762 0.623907
35.5 0.137818 0.236695 0.625488
35.6 0.137168 0.235769 0.627062
35.7 0.136524 0.234845 0.628631
35.8 0.135886 0.233921 0.630194
35.9 0.135253 0.232997 0.63175
36 0.134625 0.232075 0.6333
36.1 0.134003 0.231153 0.634844
36.2 0.133386 0.230232 0.636382
36.3 0.132774 0.229311 0.637914
36.4 0.132168 0.228392 0.63944
36.5 0.131567 0.227474 0.640959
36.6 0.130971 0.226556 0.642473
36.7 0.13038 0.22564 0.64398
36.8 0.129794 0.224724 0.645481
36.9 0.129213 0.22381 0.646977
37 0.128637 0.222897 0.648466
37.1 0.128066 0.221985 0.649948
37.2 0.1275 0.221074 0.651425
37.3 0.126939 0.220165 0.652896
37.4 0.126382 0.219257 0.654361
37.5 0.125831 0.21835 0.65582
37.6 0.125283 0.217444 0.657272
37.7 0.124741 0.21654 0.658719
37.8 0.124203 0.215638 0.660159
37.9 0.12367 0.214736 0.661594
38 0.123141 0.213837 0.663023
38.1 0.122616 0.212939 0.664445
38.2 0.122096 0.212042 0.665862
38.3 0.121581 0.211147 0.667272
38.4 0.121069 0.210254 0.668677
38.5 0.120562 0.209362 0.670076
38.6 0.12006 0.208472 0.671469
38.7 0.119561 0.207583 0.672855
38.8 0.119067 0.206697 0.674236
38.9 0.118577 0.205812 0.675611
39 0.118091 0.204929 0.676981
39.1 0.117609 0.204047 0.678344
39.2 0.117131 0.203168 0.679701
39.3 0.116657 0.20229 0.681053
39.4 0.116187 0.201415 0.682398
39.5 0.115721 0.200541 0.683738
39.6 0.115259 0.199669 0.685072
39.7 0.1148 0.198799 0.6864
39.8 0.114346 0.197931 0.687723
39.9 0.113895 0.197066 0.68904
40 0.113448 0.196202 0.69035
40.1 0.113005 0.19534 0.691656
40.2 0.112565 0.19448 0.692955
40.3 0.112129 0.193622 0.694249
40.4 0.111696 0.192767 0.695537
40.5 0.111268 0.191914 0.696819
40.6 0.110842 0.191062 0.698095
40.7 0.11042 0.190213 0.699366
40.8 0.110002 0.189366 0.700632
40.9 0.109587 0.188521 0.701891
41 0.109176 0.187679 0.703145
41.1 0.108768 0.186839 0.704394
41.2 0.108363 0.186001 0.705636
41.3 0.107961 0.185165 0.706874
41.4 0.107563 0.184331 0.708105
41.5 0.107168 0.1835 0.709331
41.6 0.106777 0.182671 0.710552
41.7 0.106388 0.181845 0.711767
41.8 0.106003 0.181021 0.712977
41.9 0.105621 0.180199 0.714181
42 0.105241 0.179379 0.715379
42.1 0.104865 0.178562 0.716572
42.2 0.104492 0.177747 0.71776
42.3 0.104122 0.176935 0.718942
42.4 0.103755 0.176125 0.720119
42.5 0.103391 0.175318 0.721291
42.6 0.10303 0.174513 0.722457
42.7 0.102672 0.17371 0.723618
42.8 0.102317 0.17291 0.724773
42.9 0.101965 0.172112 0.725923
43 0.101615 0.171317 0.727068
43.1 0.101268 0.170524 0.728207
43.2 0.100924 0.169734 0.729341
43.3 0.100583 0.168947 0.73047
43.4 0.100245 0.168161 0.731594
43.5 0.0999087 0.167379 0.732713
43.6 0.0995756 0.166599 0.733826
43.7 0.0992452 0.165821 0.734934
43.8 0.0989173 0.165046 0.736037
43.9 0.0985921 0.164273 0.737134
44 0.0982695 0.163503 0.738227
44.1 0.0979494 0.162736 0.739315
44.2 0.0976319 0.161971 0.740397
44.3 0.0973169 0.161209 0.741474
44.4 0.0970043 0.160449 0.742546
44.5 0.0966943 0.159692 0.743614
44.6 0.0963867 0.158938 0.744676
44.7 0.0960815 0.158186 0.745733
44.8 0.0957787 0.157437 0.746785
44.9 0.0954783 0.15669 0.747832
45 0.0951803 0.155946 0.748874
45.1 0.0948846 0.155204 0.749911
45.2 0.0945912 0.154465 0.750943
45.3 0.0943001 0.153729 0.751971
45.4 0.0940114 0.152996 0.752993
45.5 0.0937248 0.152265 0.754011
45.6 0.0934405 0.151536 0.755023
45.7 0.0931584 0.15081 0.756031
45.8 0.0928785 0.150087 0.757034
45.9 0.0926008 0.149367 0.758032
46 0.0923253 0.148649 0.759026
46.1 0.0920518 0.147934 0.760014
46.2 0.0917806 0.147221 0.760998
46.3 0.0915114 0.146511 0.761977
46.4 0.0912442 0.145804 0.762952
46.5 0.0909792 0.1451 0.763921
46.6 0.0907162 0.144398 0.764886
46.7 0.0904552 0.143698 0.765847
46.8 0.0901963 0.143001 0.766802
46.9 0.0899393 0.142307 0.767753
47 0.0896843 0.141616 0.7687
47.1 0.0894313 0.140927 0.769642
47.2 0.0891802 0.140241 0.770579
47.3 0.088931 0.139558 0.771511
47.4 0.0886837 0.138877 0.77244
47.5 0.0884383 0.138199 0.773363
47.6 0.0881948 0.137523 0.774282
47.7 0.0879532 0.13685 0.775197
47.8 0.0877134 0.13618 0.776107
47.9 0.0874754 0.135512 0.777012
48 0.0872392 0.134847 0.777914
48.1 0.0870048 0.134185 0.77881
48.2 0.0867722 0.133525 0.779703
48.3 0.0865414 0.132868 0.780591
48.4 0.0863123 0.132213 0.781474
48.5 0.0860849 0.131561 0.782354
48.6 0.0858592 0.130912 0.783229
48.7 0.0856353 0.130266 0.784099
48.8 0.085413 0.129622 0.784965
48.9 0.0851924 0.12898 0.785827
49 0.0849735 0.128341 0.786685
49.1 0.0847562 0.127705 0.787539
49.2 0.0845405 0.127072 0.788388
49.3 0.0843265 0.126441 0.789233
49.4 0.084114 0.125812 0.790074
49.5 0.0839032 0.125186 0.79091
49.6 0.0836939 0.124563 0.791743
49.7 0.0834862 0.123943 0.792571
49.8 0.08328 0.123325 0.793396
49.9 0.0830753 0.122709 0.794216
50 0.0828722 0.122096 0.795032
50.1 0.0826706 0.121486 0.795844
50.2 0.0824705 0.120878 0.796651
50.3 0.0822718 0.120273 0.797455
50.4 0.0820747 0.11967 0.798255
50.5 0.081879 0.11907 0.799051
50.6 0.0816847 0.118473 0.799843
50.7 0.0814919 0.117878 0.800631
50.8 0.0813004 0.117285 0.801414
50.9 0.0811104 0.116695 0.802194
51 0.0809218 0.116108 0.80297
51.1 0.0807346 0.115523 0.803742
51.2 0.0805488 0.114941 0.804511
51.3 0.0803643 0.114361 0.805275
51.4 0.0801811 0.113783 0.806035
51.5 0.0799993 0.113209 0.806792
51.6 0.0798189 0.112636 0.807545
51.7 0.0796397 0.112066 0.808294
51.8 0.0794619 0.111499 0.809039
51.9 0.0792853 0.110934 0.809781
52 0.07911 0.110372 0.810518
52.1 0.0789361 0.109812 0.811252
52.2 0.0787633 0.109254 0.811982
52.3 0.0785918 0.108699 0.812709
52.4 0.0784216 0.108147 0.813432
52.5 0.0782526 0.107596 0.814151
52.6 0.0780848 0.107049 0.814866
52.7 0.0779182 0.106504 0.815578
52.8 0.0777529 0.105961 0.816286
52.9 0.0775887 0.10542 0.816991
53 0.0774257 0.104882 0.817692
53.1 0.0772639 0.104347 0.818389
53.2 0.0771032 0.103813 0.819083
53.3 0.0769437 0.103283 0.819774
53.4 0.0767853 0.102754 0.82046
53.5 0.0766281 0.102228 0.821144
53.6 0.076472 0.101705 0.821824
53.7 0.076317 0.101183 0.8225
53.8 0.0761631 0.100664 0.823173
53.9 0.0760103 0.100148 0.823842
54 0.0758586 0.0996335 0.824508
54.1 0.075708 0.0991216 0.82517
54.2 0.0755584 0.098612 0.82583
54.3 0.0754099 0.0981048 0.826485
54.4 0.0752625 0.0975999 0.827138
54.5 0.0751161 0.0970973 0.827787
54.6 0.0749707 0.096597 0.828432
54.7 0.0748264 0.096099 0.829075
54.8 0.0746831 0.0956033 0.829714
54.9 0.0745408 0.0951099 0.830349
55 0.0743995 0.0946187 0.830982
55.1 0.0742592 0.0941299 0.831611
55.2 0.0741199 0.0936433 0.832237
55.3 0.0739816 0.0931589 0.832859
55.4 0.0738442 0.0926768 0.833479
55.5 0.0737078 0.092197 0.834095
55.6 0.0735724 0.0917194 0.834708
55.7 0.0734379 0.091244 0.835318
55.8 0.0733044 0.0907708 0.835925
55.9 0.0731718 0.0902999 0.836528
56 0.0730401 0.0898311 0.837129
56.1 0.0729093 0.0893646 0.837726
56.2 0.0727795 0.0889002 0.83832
56.3 0.0726505 0.088438 0.838911
56.4 0.0725225 0.087978 0.8395
56.5 0.0723953 0.0875202 0.840085
56.6 0.072269 0.0870645 0.840666
56.7 0.0721436 0.086611 0.841245
56.8 0.0720191 0.0861597 0.841821
56.9 0.0718954 0.0857104 0.842394
57 0.0717726 0.0852633 0.842964
57.1 0.0716506 0.0848184 0.843531
57.2 0.0715295 0.0843755 0.844095
57.3 0.0714092 0.0839348 0.844656
57.4 0.0712897 0.0834961 0.845214
57.5 0.0711711 0.0830596 0.845769
57.6 0.0710533 0.0826251 0.846322
57.7 0.0709363 0.0821927 0.846871
57.8 0.0708201 0.0817624 0.847418
57.9 0.0707046 0.0813342 0.847961
58 0.07059 0.080908 0.848502
58.1 0.0704762 0.0804839 0.84904
58.2 0.0703631 0.0800618 0.849575
58.3 0.0702509 0.0796417 0.850107
58.4 0.0701393 0.0792237 0.850637
58.5 0.0700286 0.0788077 0.851164
58.6 0.0699186 0.0783937 0.851688
58.7 0.0698093 0.0779817 0.852209
58.8 0.0697008 0.0775716 0.852728
58.9 0.0695931 0.0771636 0.853243
59 0.069486 0.0767576 0.853756
59.1 0.0693797 0.0763535 0.854267
59.2 0.0692741 0.0759514 0.854774
59.3 0.0691693 0.0755513 0.855279
59.4 0.0690651 0.0751531 0.855782
59.5 0.0689616 0.0747569 0.856281
59.6 0.0688589 0.0743626 0.856779
59.7 0.0687568 0.0739702 0.857273
59.8 0.0686554 0.0735797 0.857765
59.9 0.0685547 0.0731912 0.858254
60 0.0684547 0.0728046 0.858741
60.1 0.0683554 0.0724198 0.859225
60.2 0.0682567 0.072037 0.859706
60.3 0.0681587 0.071656 0.860185
60.4 0.0680614 0.0712769 0.860662
60.5 0.0679647 0.0708997 0.861136
60.6 0.0678686 0.0705243 0.861607
60.7 0.0677732 0.0701508 0.862076
60.8 0.0676784 0.0697792 0.862542
60.9 0.0675843 0.0694093 0.863006
61 0.0674908 0.0690413 0.863468
61.1 0.0673979 0.0686752 0.863927
61.2 0.0673056 0.0683108 0.864384
61.3 0.067214 0.0679483 0.864838
61.4 0.067123 0.0675875 0.86529
61.5 0.0670325 0.0672286 0.865739
61.6 0.0669427 0.0668714 0.866186
61.7 0.0668535 0.066516 0.866631
61.8 0.0667648 0.0661624 0.867073
61.9 0.0666768 0.0658105 0.867513
62 0.0665893 0.0654604 0.86795
62.1 0.0665024 0.0651121 0.868386
62.2 0.0664161 0.0647655 0.868818
62.3 0.0663304 0.0644206 0.869249
62.4 0.0662452 0.0640774 0.869677
62.5 0.0661606 0.063736 0.870103
62.6 0.0660765 0.0633963 0.870527
62.7 0.065993 0.0630583 0.870949
62.8 0.06591 0.062722 0.871368
62.9 0.0658276 0.0623874 0.871785
63 0.0657458 0.0620544 0.8722
63.1 0.0656644 0.0617232 0.872612
63.2 0.0655836 0.0613936 0.873023
63.3 0.0655034 0.0610656 0.873431
63.4 0.0654236 0.0607393 0.873837
63.5 0.0653444 0.0604147 0.874241
63.6 0.0652657 0.0600917 0.874643
63.7 0.0651876 0.0597704 0.875042
63.8 0.0651099 0.0594506 0.875439
63.9 0.0650327 0.0591325 0.875835
64 0.0649561 0.058816 0.876228
64.1 0.0648799 0.0585011 0.876619
64.2 0.0648042 0.0581878 0.877008
64.3 0.0647291 0.0578761 0.877395
64.4 0.0646544 0.057566 0.87778
64.5 0.0645802 0.0572574 0.878162
64.6 0.0645065 0.0569505 0.878543
64.7 0.0644332 0.0566451 0.878922
64.8 0.0643605 0.0563412 0.879298
64.9 0.0642882 0.0560389 0.879673
65 0.0642164 0.0557381 0.880046
65.1 0.064145 0.0554389 0.880416
65.2 0.0640741 0.0551412 0.880785
65.3 0.0640037 0.054845 0.881151
65.4 0.0639337 0.0545503 0.881516
65.5 0.0638642 0.0542571 0.881879
65.6 0.0637951 0.0539655 0.882239
65.7 0.0637265 0.0536753 0.882598
65.8 0.0636583 0.0533866 0.882955
65.9 0.0635905 0.0530994 0.88331
66 0.0635232 0.0528137 0.883663
66.1 0.0634563 0.0525294 0.884014
66.2 0.0633899 0.0522466 0.884363
66.3 0.0633239 0.0519653 0.884711
66.4 0.0632583 0.0516854 0.885056
66.5 0.0631931 0.0514069 0.8854
66.6 0.0631283 0.0511299 0.885742
66.7 0.063064 0.0508543 0.886082
66.8 0.063 0.0505801 0.88642
66.9 0.0629365 0.0503074 0.886756
67 0.0628734 0.050036 0.887091
67.1 0.0628107 0.0497661 0.887423
67.2 0.0627484 0.0494975 0.887754
67.3 0.0626864 0.0492303 0.888083
67.4 0.0626249 0.0489645 0.888411
67.5 0.0625638 0.0487001 0.888736
67.6 0.062503 0.0484371 0.88906
67.7 0.0624427 0.0481754 0.889382
67.8 0.0623827 0.0479151 0.889702
67.9 0.0623231 0.0476561 0.890021
68 0.0622639 0.0473984 0.890338
68.1 0.0622051 0.0471421 0.890653
68.2 0.0621466 0.0468872 0.890966
68.3 0.0620885 0.0466335 0.891278
68.4 0.0620308 0.0463812 0.891588
68.5 0.0619734 0.0461302 0.891896
68.6 0.0619164 0.0458805 0.892203
68.7 0.0618598 0.0456321 0.892508
68.8 0.0618035 0.045385 0.892812
68.9 0.0617476 0.0451392 0.893113
69 0.061692 0.0448946 0.893413
69.1 0.0616368 0.0446513 0.893712
69.2 0.0615819 0.0444093 0.894009
69.3 0.0615274 0.0441686 0.894304
69.4 0.0614732 0.0439291 0.894598
69.5 0.0614194 0.0436909 0.89489
69.6 0.0613659 0.0434539 0.89518
69.7 0.0613127 0.0432182 0.895469
69.8 0.0612599 0.0429837 0.895756
69.9 0.0612074 0.0427504 0.896042
70 0.0611552 0.0425183 0.896326
70.1 0.0611034 0.0422875 0.896609
70.2 0.0610519 0.0420578 0.89689
70.3 0.0610007 0.0418294 0.89717
70.4 0.0609498 0.0416022 0.897448
70.5 0.0608993 0.0413761 0.897725
70.6 0.060849 0.0411513 0.898
70.7 0.0607991 0.0409276 0.898273
70.8 0.0607495 0.0407051 0.898545
70.9 0.0607002 0.0404838 0.898816
71 0.0606512 0.0402636 0.899085
71.1 0.0606025 0.0400446 0.899353
71.2 0.0605541 0.0398268 0.899619
71.3 0.060506 0.0396101 0.899884
71.4 0.0604582 0.0393945 0.900147
71.5 0.0604108 0.0391801 0.900409
71.6 0.0603636 0.0389668 0.90067
71.7 0.0603167 0.0387546 0.900929
